id,status,age,sex,region,area,house_income,ind_income
2367,Retained,53,1,2,2,918,0
9083,Retained,54,1,5,1,900,0
2323,Retained,66,0,2,2,858,788
2346,Retained,59,1,2,2,910,0
6975,Retained,55,1,3,1,4880,4000
2400,Retained,66,1,2,1,12670,1182
2335,Retained,65,0,2,2,2863,1575
2401,Retained,51,0,2,2,1170,0
2419,Retained,78,1,2,2,1970,788
2385,Retained,53,0,2,2,1338,550
2390,Retained,74,0,2,2,2364,788
2381,Retained,56,0,2,2,1678,788
2374,Retained,72,1,2,2,1576,788
2375,Retained,67,1,2,2,1576,788
2330,Retained,60,1,2,2,4133,1000
2332,Retained,50,0,2,2,77,0
2376,Retained,73,1,2,2,646,0
2333,Retained,64,0,2,2,0,0
2379,Retained,72,0,2,2,1576,788
2339,Retained,51,0,2,2,1834,700
2415,Retained,84,1,2,1,788,788
2364,Retained,56,1,2,1,1648,260
2407,Retained,67,0,2,1,1823,788
2363,Retained,66,0,2,1,8576,4000
2409,Retained,74,0,2,1,2460,900
2355,Retained,60,1,2,1,9088,5000
2316,Retained,95,0,2,1,1240,620
2337,Retained,57,0,2,1,3700,1000
2371,Retained,80,1,2,1,1788,1000
2358,Retained,78,0,2,1,788,0
2354,Retained,53,0,2,1,1000,0
9092,Retained,65,1,5,1,3500,3500
8374,Retained,50,1,4,1,4300,1300
8386,Retained,50,1,4,1,2710,1250
2377,Retained,53,1,2,2,3070,20
5846,Retained,59,1,3,1,4880,3000
6968,Retained,50,0,3,1,0,0
2321,Retained,65,0,2,2,2886,1138
2338,Retained,53,0,2,2,700,0
2413,Retained,55,0,2,2,3588,2000
2399,Retained,61,0,2,2,1290,250
2378,Retained,77,1,2,2,1908,788
2383,Retained,64,1,2,2,700,700
2405,Retained,56,0,2,2,2097,0
2373,Retained,63,1,2,2,2588,2588
2365,Retained,97,0,2,2,1988,788
2350,Retained,54,0,2,2,1576,0
2320,Retained,60,1,2,2,3400,1900
2359,Retained,68,1,2,2,1834,1064
2396,Retained,53,0,2,2,1500,0
6970,Retained,56,1,3,1,4739,2939
6983,Retained,50,1,3,1,4780,0
6992,Retained,55,1,3,1,3000,800
2380,Retained,67,0,2,2,1576,788
2395,Retained,70,0,2,2,4864,788
2362,Retained,77,0,2,2,788,788
2387,Retained,51,0,2,2,1511,120
2352,Retained,71,0,2,2,1540,1040
2360,Retained,53,0,2,2,800,0
2318,Retained,80,0,2,2,3760,2184
2386,Retained,70,0,2,2,3644,868
2418,Retained,70,0,2,2,2688,788
2345,Retained,50,1,2,2,2188,788
2356,Retained,66,0,2,2,148,0
1643,Retained,91,0,2,1,2364,788
1611,Retained,58,0,2,1,2758,788
1642,Retained,86,1,2,1,2758,1182
1638,Retained,52,1,2,1,3534,400
1629,Retained,50,0,2,1,3534,400
2642,Retained,76,1,2,1,2757,1969
2328,Retained,55,1,2,2,9788,9000
2331,Retained,50,0,2,2,5000,1000
2402,Retained,80,1,2,2,1088,788
2372,Retained,71,0,2,2,1288,788
2410,Retained,50,0,2,2,8100,1300
2389,Retained,50,0,2,2,26988,25788
2398,Retained,55,0,2,2,4333,4333
2384,Retained,63,1,2,2,2660,1660
2349,Retained,89,0,2,2,3070,750
2361,Retained,80,0,2,2,1576,788
2368,Retained,52,0,2,2,1500,0
9189,Retained,54,1,5,1,0,0
907,Retained,60,1,2,1,1680,1080
2412,Retained,51,0,2,2,2660,0
2391,Retained,58,1,2,2,800,800
2351,Retained,53,1,2,2,1500,1500
6990,Retained,53,1,3,1,5260,1760
6985,Retained,51,1,3,1,8956,5056
6991,Retained,54,0,3,1,5681,1000
2414,Retained,64,0,2,2,6300,6000
2393,Retained,56,0,2,2,5276,3700
2327,Retained,58,1,2,2,3300,1300
2411,Retained,51,0,2,2,1588,1088
2317,Retained,71,0,2,2,2964,1388
2420,Retained,59,0,2,2,1988,788
2324,Retained,55,0,2,2,5600,600
2369,Retained,52,1,2,2,1422,500
2406,Retained,53,0,2,2,1780,1500
2347,Retained,73,0,2,2,3700,1600
2322,Retained,68,0,2,2,1588,1588
2342,Retained,72,0,2,2,2300,1500
9196,Retained,54,1,5,1,4900,2000
9190,Retained,52,1,5,1,1000,0
6986,Retained,59,1,3,1,2131,950
6989,Retained,54,0,3,1,1274,0
6993,Retained,62,1,3,1,0,0
6982,Retained,50,1,3,1,1760,880
6994,Retained,53,0,3,1,2700,1500
6987,Retained,53,1,3,1,2000,1200
2408,Retained,67,1,2,2,9068,3280
2403,Retained,52,1,2,2,1600,1600
2421,Retained,87,1,2,2,1988,788
2388,Retained,80,0,2,2,5000,3100
2334,Retained,67,0,2,2,5000,5000
2343,Retained,70,0,2,2,4876,2288
2319,Retained,57,0,2,2,2368,1260
2315,Retained,80,0,2,2,1500,1500
2344,Retained,67,1,2,2,6988,1988
2326,Retained,82,1,2,2,12576,788
2325,Retained,65,0,2,2,12831,2000
2397,Retained,69,1,2,2,4600,3500
9187,Retained,59,1,5,1,2500,2500
9185,Retained,53,1,5,1,2500,2500
2341,Retained,69,1,2,2,12576,4000
2404,Retained,79,1,2,2,4876,788
2392,Retained,55,1,2,2,1000,0
2348,Retained,96,0,2,2,2368,788
8064,Retained,69,0,4,1,4882,1300
8053,Retained,50,0,4,1,500,500
7999,Retained,66,0,4,1,880,880
8067,Retained,60,1,4,1,880,880
7988,Retained,64,0,4,1,880,880
8043,Retained,69,0,4,1,880,880
8021,Retained,66,0,4,1,880,880
8032,Retained,57,1,4,1,0,0
8039,Retained,59,1,4,1,900,120
8072,Retained,72,0,4,1,200,0
8004,Retained,71,0,4,1,1525,0
8040,Retained,66,1,4,1,1760,880
8029,Retained,78,0,4,1,880,880
8073,Retained,74,1,4,1,788,0
598,Retained,51,0,1,1,880,880
597,Retained,52,1,1,1,8020,3620
593,Retained,54,1,1,1,3600,2800
8026,Retained,66,0,4,1,3423,200
8020,Retained,55,1,4,1,4500,4500
8003,Retained,90,0,4,1,3045,895
8081,Retained,64,0,4,1,1400,1400
7981,Retained,64,0,4,1,2304,1030
7994,Retained,78,0,4,1,0,0
8046,Retained,68,1,4,1,2670,2670
8001,Retained,55,0,4,1,2500,1200
8017,Retained,88,1,4,1,1840,770
8044,Retained,62,0,4,1,10180,2880
8015,Retained,62,0,4,1,0,0
8002,Retained,57,0,4,1,2061,0
7677,Retained,64,0,4,1,2211,1331
8012,Retained,73,1,4,1,0,0
8008,Retained,75,0,4,1,1840,1070
8063,Retained,70,1,4,1,2160,780
7979,Retained,63,1,4,1,1400,0
8074,Retained,65,1,4,1,3423,1923
7984,Retained,50,0,4,1,3980,1600
8007,Retained,66,1,4,1,2000,2000
8083,Retained,52,0,4,1,4113,100
8014,Retained,57,0,4,1,4140,950
8071,Retained,72,0,4,1,2061,880
8016,Retained,61,0,4,1,3130,250
8005,Retained,63,0,4,1,2718,250
8078,Retained,69,0,4,1,2200,2200
8077,Retained,68,0,4,1,3640,1760
7987,Retained,61,1,4,1,2780,880
8047,Retained,69,1,4,1,3640,1880
8076,Retained,68,0,4,2,780,780
8080,Retained,73,1,4,2,1700,1500
8055,Retained,54,1,4,2,3200,3000
7983,Retained,76,1,4,2,880,880
8031,Retained,60,1,4,2,1580,780
7996,Retained,55,0,4,2,2640,140
8070,Retained,85,0,4,2,1560,780
8086,Retained,66,0,4,2,835,800
7980,Retained,80,0,4,2,1570,790
8022,Retained,64,1,4,2,2450,1000
7986,Retained,85,0,4,2,1400,1400
7993,Retained,50,0,4,2,1120,900
8069,Retained,55,1,4,2,888,0
8066,Retained,51,1,4,2,1400,0
8079,Retained,58,0,4,2,2450,450
8041,Retained,65,1,4,2,2022,0
8037,Retained,56,0,4,2,3200,200
8082,Retained,65,1,4,1,932,932
8009,Retained,52,1,4,1,3107,2757
8062,Retained,59,1,4,1,2880,2000
7982,Retained,62,0,4,1,0,0
7992,Retained,80,1,4,1,3380,2500
8045,Retained,50,0,4,1,3500,1700
7990,Retained,52,0,4,1,3000,3000
8028,Retained,60,1,4,1,4500,1300
8033,Retained,50,1,4,1,6000,6000
7995,Retained,64,0,4,1,1280,0
8035,Retained,61,1,4,1,2400,1200
8000,Retained,53,1,4,1,5500,5500
8054,Retained,61,0,4,1,4500,700
8013,Retained,65,0,4,1,3880,1880
8423,Retained,52,0,4,1,3450,0
8084,Retained,80,1,4,1,1280,1280
7985,Retained,76,0,4,1,3380,880
8010,Retained,57,0,4,1,3070,2190
8019,Retained,79,1,4,1,1400,1400
8056,Retained,71,0,4,1,2370,2370
8085,Retained,74,1,4,1,5754,1654
8059,Retained,73,0,4,1,3380,880
8061,Retained,65,0,4,1,2455,880
7991,Retained,65,1,4,1,880,880
8024,Retained,52,0,4,1,2757,0
8065,Retained,63,0,4,1,880,880
8057,Retained,80,0,4,1,1880,880
7998,Retained,52,0,4,1,1880,0
3539,Retained,55,1,3,1,1413,800
8018,Retained,61,0,4,1,2000,0
8075,Retained,69,0,4,1,1700,1200
8050,Retained,67,0,4,1,1214,1214
8006,Retained,69,0,4,1,2360,1160
7989,Retained,80,1,4,1,2020,820
8068,Retained,53,0,4,1,394,394
7977,Retained,63,0,4,1,1880,880
8042,Retained,69,0,4,1,880,880
8052,Retained,66,0,4,1,3944,1581
8051,Retained,71,0,4,1,3300,3300
8023,Retained,56,0,4,1,3088,1100
8038,Retained,61,0,4,1,888,888
8048,Retained,64,0,4,1,788,788
7997,Retained,57,1,4,1,1915,1915
8036,Retained,83,0,4,1,1576,788
8058,Retained,52,0,4,1,2580,1380
8049,Retained,52,0,4,1,450,450
8025,Retained,66,0,4,1,880,880
8060,Retained,57,1,4,1,1800,1800
8011,Retained,54,1,4,1,880,0
7978,Retained,74,0,4,1,2835,880
8027,Retained,51,0,4,1,1780,900
8034,Retained,51,0,4,1,1180,0
7273,Retained,64,1,4,2,2180,2180
564,Retained,51,1,1,1,900,0
572,Retained,50,1,1,1,900,700
568,Retained,52,1,1,1,980,100
2671,Retained,50,0,2,1,1588,400
2665,Retained,67,0,2,1,1108,1108
2664,Retained,74,0,2,1,4036,788
2663,Retained,65,0,2,1,1879,1500
2666,Retained,82,0,2,1,3151,788
2668,Retained,65,1,2,1,2450,0
2661,Retained,62,1,2,1,0,0
2658,Retained,61,0,2,1,4244,0
2669,Retained,71,1,2,1,942,788
2657,Retained,55,1,2,1,4000,2000
2660,Retained,55,1,2,1,1450,1450
2670,Retained,89,0,2,1,3236,788
2662,Retained,64,0,2,1,1050,0
2659,Retained,60,1,2,1,0,0
2667,Retained,73,1,2,1,1050,1050
2636,Retained,80,0,2,1,2363,1181
2641,Retained,50,0,2,1,900,0
2631,Retained,54,0,2,1,0,0
2640,Retained,69,0,2,1,0,0
2637,Retained,73,0,2,1,2364,1576
2639,Retained,60,0,2,1,5262,998
2633,Retained,70,0,2,1,788,788
2638,Retained,60,0,2,1,1211,0
2634,Retained,85,0,2,1,1500,1500
2635,Retained,77,0,2,1,2420,2420
2632,Retained,57,1,2,1,754,0
9198,Retained,50,1,5,1,880,0
8906,Retained,66,1,5,1,1350,1350
8966,Retained,60,1,5,1,2840,1760
8914,Retained,54,1,5,1,3080,2200
8885,Retained,57,1,5,1,2500,2200
2644,Retained,72,0,2,1,1988,788
2645,Retained,57,0,2,1,4000,0
2655,Retained,74,0,2,1,770,770
2656,Retained,56,0,2,1,7150,4150
2648,Retained,73,0,2,1,1576,788
2653,Retained,70,1,2,1,6000,2000
2651,Retained,64,0,2,1,3561,1985
2646,Retained,67,1,2,1,3630,2000
2650,Retained,55,1,2,1,788,788
2647,Retained,50,0,2,1,700,0
2654,Retained,54,0,2,1,788,0
2649,Retained,67,0,2,1,0,0
2643,Retained,72,0,2,1,1000,1000
9192,Retained,55,1,5,1,0,0
7866,Retained,59,0,4,1,3780,2030
7894,Retained,66,1,4,1,1700,1700
7858,Retained,52,0,4,1,3450,1100
7897,Retained,51,1,4,1,2425,0
2652,Retained,64,1,2,1,788,788
4276,Retained,83,1,3,1,2340,1560
4248,Retained,68,1,3,1,2060,1280
4267,Retained,50,1,3,1,2380,1000
4218,Retained,75,1,3,1,1552,772
4204,Retained,56,1,3,1,2500,1700
4233,Retained,68,0,3,1,600,600
4232,Retained,66,1,3,1,780,780
4229,Retained,58,0,3,1,915,15
4259,Retained,51,0,3,1,1674,1174
9027,Retained,53,0,5,1,2400,1000
8990,Retained,54,0,5,1,1700,600
4244,Retained,59,0,3,1,2340,0
4226,Retained,73,0,3,1,2060,780
4268,Retained,61,0,3,1,2380,600
4202,Retained,55,0,3,1,2500,0
4221,Retained,56,1,3,1,1674,500
7623,Retained,50,1,4,1,3680,2800
4273,Retained,68,0,3,1,800,800
4190,Retained,50,0,3,1,500,0
4193,Retained,65,0,3,1,350,0
4272,Retained,50,0,3,1,0,0
4177,Retained,63,0,3,1,16800,0
4256,Retained,66,1,3,1,4680,2190
4178,Retained,61,1,3,1,1460,1000
4231,Retained,74,1,3,1,4688,2088
4255,Retained,54,0,3,1,2060,500
4185,Retained,67,0,3,1,2980,2200
4254,Retained,55,0,3,1,432,0
9065,Retained,63,1,5,1,6840,880
9054,Retained,69,1,5,1,1200,0
6582,Retained,50,1,3,1,600,0
6584,Retained,54,1,3,1,2400,800
6587,Retained,59,1,3,1,7469,3500
4184,Retained,50,0,3,1,1340,1340
4249,Retained,76,0,3,1,1560,780
4208,Retained,73,1,3,1,788,788
4186,Retained,63,0,3,1,0,0
4205,Retained,62,0,3,1,3400,2300
4265,Retained,62,1,3,1,1088,788
4200,Retained,71,0,3,1,1200,1200
4195,Retained,80,1,3,1,788,788
4230,Retained,72,1,3,1,788,788
4180,Retained,88,1,3,1,788,788
4211,Retained,58,0,3,1,230,0
9056,Retained,52,1,5,1,3000,3000
4250,Retained,63,1,3,1,3400,1100
8911,Retained,60,1,5,1,880,0
8964,Retained,55,1,5,1,1230,880
4197,Retained,63,0,3,1,788,0
7825,Retained,58,0,4,1,550,0
4191,Retained,53,1,3,1,3181,0
4245,Retained,50,0,3,1,1380,600
4228,Retained,85,0,3,1,2364,788
4247,Retained,52,1,3,1,1500,1500
4188,Retained,64,1,3,1,3585,2800
4225,Retained,67,1,3,1,4630,4230
4199,Retained,67,0,3,1,1035,1035
4237,Retained,68,0,3,1,2740,740
4274,Retained,66,1,3,1,1558,1408
4224,Retained,55,0,3,1,2608,0
4261,Retained,61,0,3,1,140,0
4194,Retained,59,1,3,1,2078,2078
4214,Retained,59,0,3,1,788,788
4222,Retained,63,0,3,1,3585,785
4234,Retained,57,0,3,1,2078,0
2988,Retained,50,0,2,1,880,880
4220,Retained,65,0,3,1,1558,0
6581,Retained,51,1,3,1,20500,7500
4187,Retained,75,0,3,1,785,785
4239,Retained,66,0,3,1,1700,1700
4277,Retained,63,0,3,1,788,788
4215,Retained,66,0,3,1,788,788
4262,Retained,66,1,3,1,3580,3380
4217,Retained,70,0,3,1,3000,3000
4253,Retained,70,0,3,1,1576,788
4206,Retained,51,1,3,1,2364,788
4227,Retained,63,0,3,1,1332,1032
984,Retained,59,1,2,1,5100,2200
4238,Retained,68,0,3,1,1868,788
4207,Retained,63,0,3,1,3580,200
8224,Retained,53,0,4,1,4700,1200
8227,Retained,56,1,4,1,2900,1000
6635,Retained,56,1,3,1,1800,500
6636,Retained,53,0,3,1,880,880
4176,Retained,73,0,3,1,3555,785
4198,Retained,58,0,3,1,1120,0
4251,Retained,89,0,3,1,740,740
4216,Retained,76,0,3,1,1685,785
4264,Retained,54,1,3,1,4800,4500
4210,Retained,55,0,3,1,2790,0
4240,Retained,54,0,3,1,500,0
4192,Retained,64,0,3,1,950,0
4213,Retained,55,1,3,1,1049,0
4212,Retained,76,0,3,1,1170,0
4179,Retained,55,1,3,1,2100,800
2764,Retained,53,1,2,1,0,0
2759,Retained,53,1,2,1,1760,0
7650,Retained,50,1,4,1,8900,8000
4266,Retained,58,0,3,1,2364,1576
4183,Retained,84,0,3,1,1400,1400
4275,Retained,65,0,3,1,4015,100
4257,Retained,59,0,3,1,0,0
4269,Retained,82,1,3,1,788,788
4223,Retained,57,0,3,1,1576,788
4258,Retained,63,0,3,1,0,0
4241,Retained,53,1,3,1,1932,788
4236,Retained,72,0,3,1,788,788
4246,Retained,64,0,3,1,2788,788
4201,Retained,62,0,3,1,3200,1400
4182,Retained,57,1,3,1,1188,400
9138,Retained,53,0,5,1,1300,0
2768,Retained,52,1,2,1,3348,880
2762,Retained,53,1,2,1,1200,1200
2761,Retained,52,1,2,1,2780,1500
2765,Retained,53,1,2,1,1200,970
2766,Retained,52,1,2,1,6100,1300
4181,Retained,58,1,3,1,3076,2288
4235,Retained,57,1,3,1,2264,1870
4243,Retained,73,0,3,1,10745,4000
4263,Retained,73,0,3,1,2600,2300
4242,Retained,69,0,3,1,1568,0
4219,Retained,52,0,3,1,875,835
4203,Retained,74,1,3,1,1570,1570
4252,Retained,57,0,3,1,2776,788
4189,Retained,77,0,3,1,1969,788
4209,Retained,54,0,3,1,2588,0
4196,Retained,62,0,3,1,5915,0
4260,Retained,50,0,3,1,1282,890
4270,Retained,85,0,3,1,2588,788
4271,Retained,61,1,3,1,2588,0
7695,Retained,50,1,4,1,3500,3500
7829,Retained,54,1,4,1,2810,1510
7700,Retained,60,1,4,1,12960,10000
7733,Retained,58,1,4,1,4500,4500
822,Retained,61,1,2,1,1208,788
775,Retained,52,0,2,1,409,80
750,Retained,51,1,2,1,1435,500
814,Retained,62,1,2,1,1786,1576
780,Retained,62,1,2,1,2516,1568
817,Retained,79,0,2,1,1536,1536
831,Retained,87,1,2,1,2908,788
828,Retained,71,0,2,1,1536,1536
789,Retained,55,0,2,1,938,938
823,Retained,78,1,2,1,2536,2536
801,Retained,54,0,2,1,1188,1188
6981,Retained,51,1,3,1,21700,17500
6972,Retained,56,1,3,1,1800,1800
6974,Retained,50,0,3,1,3200,400
6973,Retained,59,1,3,1,1500,1500
6969,Retained,52,1,3,1,6300,0
826,Retained,60,0,2,1,1576,788
797,Retained,65,0,2,1,1400,1400
773,Retained,71,0,2,1,2946,788
806,Retained,56,0,2,1,788,788
764,Retained,59,0,2,1,2776,788
778,Retained,64,0,2,1,988,788
818,Retained,80,1,2,1,1726,788
777,Retained,65,1,2,1,1676,788
793,Retained,62,1,2,1,1970,1182
809,Retained,60,1,2,1,2440,1150
794,Retained,79,0,2,1,1200,1200
816,Retained,67,1,2,1,2776,788
7857,Retained,64,1,4,1,5300,2300
7920,Retained,61,0,4,1,3200,0
8958,Retained,54,1,5,1,2553,1103
9008,Retained,53,1,5,1,3500,2000
8939,Retained,53,1,5,1,3300,3000
8947,Retained,51,1,5,1,10000,8000
774,Retained,64,0,2,2,788,788
830,Retained,83,0,2,2,4244,1576
749,Retained,52,1,2,2,1890,240
759,Retained,65,1,2,2,1576,788
746,Retained,65,1,2,2,578,800
805,Retained,65,0,2,2,788,788
755,Retained,59,0,2,2,788,788
810,Retained,52,0,2,2,2676,0
811,Retained,53,0,2,2,299,70
787,Retained,62,1,2,2,1806,788
782,Retained,68,0,2,2,1576,788
815,Retained,53,0,2,2,450,0
799,Retained,65,1,2,2,1008,788
6979,Retained,50,1,3,1,4000,3000
6978,Retained,52,0,3,1,7180,2000
6971,Retained,54,1,3,1,5800,3000
6980,Retained,55,1,3,1,3700,1600
6977,Retained,64,1,3,1,2000,2000
6976,Retained,54,0,3,1,2200,0
744,Retained,58,0,2,2,5788,788
754,Retained,57,0,2,2,2238,1450
772,Retained,65,0,2,2,2464,788
745,Retained,70,1,2,2,1576,788
753,Retained,71,0,2,2,1576,788
781,Retained,58,1,2,2,0,0
760,Retained,89,1,2,2,2576,788
790,Retained,52,0,2,2,344,150
767,Retained,72,0,2,2,1698,910
832,Retained,58,1,2,2,3952,1288
768,Retained,54,1,2,2,0,0
758,Retained,70,1,2,2,2944,1388
752,Retained,58,1,2,2,1588,0
813,Retained,68,0,2,2,2364,788
7841,Retained,53,0,4,1,3380,880
7976,Retained,55,1,4,1,5451,1136
7968,Retained,64,1,4,1,2160,880
7856,Retained,69,1,4,1,3594,1114
7850,Retained,53,1,4,1,14000,9000
802,Retained,87,1,2,2,1572,1572
804,Retained,75,1,2,2,2364,788
788,Retained,73,1,2,2,2784,788
761,Retained,79,0,2,2,2764,788
762,Retained,60,0,2,2,788,788
756,Retained,70,1,2,2,1198,788
791,Retained,70,1,2,2,1400,1400
769,Retained,83,1,2,2,1576,788
766,Retained,72,0,2,2,1576,788
757,Retained,71,1,2,2,988,988
770,Retained,74,0,2,2,1970,1576
748,Retained,66,0,2,2,788,788
751,Retained,56,0,2,2,1809,788
825,Retained,73,1,2,2,2426,1038
765,Retained,53,1,2,2,1130,1000
783,Retained,69,0,2,2,2300,1400
803,Retained,51,0,2,2,2400,0
824,Retained,63,0,2,2,3626,788
776,Retained,54,1,2,2,1074,788
771,Retained,53,0,2,2,997,0
812,Retained,57,0,2,2,788,788
796,Retained,72,0,2,2,788,788
763,Retained,51,1,2,2,300,0
821,Retained,50,1,2,2,1464,1000
820,Retained,55,0,2,2,1576,788
819,Retained,63,0,2,2,1576,788
827,Retained,69,1,2,2,938,938
786,Retained,67,1,2,2,788,788
807,Retained,51,0,2,2,10272,0
795,Retained,67,1,2,2,1678,1576
785,Retained,54,1,2,2,1148,788
829,Retained,51,0,2,2,2328,1088
779,Retained,57,1,2,2,778,500
747,Retained,80,1,2,2,1693,788
800,Retained,52,1,2,2,433,0
808,Retained,55,1,2,2,160,50
784,Retained,50,0,2,2,155,0
792,Retained,59,1,2,2,2150,394
3856,Retained,85,0,3,1,2776,1576
3904,Retained,65,1,3,1,788,788
3885,Retained,63,1,3,1,1600,1600
3941,Retained,59,1,3,1,1988,1200
3878,Retained,61,0,3,1,3788,788
3943,Retained,61,1,3,1,2600,1500
3925,Retained,78,1,3,1,5288,4500
3852,Retained,66,1,3,1,5488,4700
3850,Retained,67,1,3,1,5185,1388
3938,Retained,70,0,3,1,2500,2500
3865,Retained,54,0,3,1,2000,0
3937,Retained,76,1,3,1,1750,1750
3872,Retained,72,0,3,1,788,788
3839,Retained,59,0,3,1,2576,788
550,Retained,52,0,1,1,3000,2700
3861,Retained,58,0,3,1,5488,788
3951,Retained,52,0,3,1,5185,1200
3919,Retained,55,1,3,1,2000,0
5589,Retained,52,1,3,1,394,394
3949,Retained,57,0,3,1,1988,788
3876,Retained,62,0,3,1,788,0
3875,Retained,57,0,3,1,2576,788
3855,Retained,79,0,3,1,400,0
3841,Retained,55,0,3,1,1394,1000
3886,Retained,77,0,3,1,1576,788
3923,Retained,52,0,3,1,2588,788
3898,Retained,71,0,3,1,2757,788
3918,Retained,61,0,3,1,2433,1645
3903,Retained,64,0,3,1,788,788
3934,Retained,62,0,3,1,0,0
3946,Retained,78,1,3,1,3546,788
3933,Retained,75,1,3,1,871,871
3932,Retained,60,0,3,1,80,0
5594,Retained,58,1,3,1,500,500
5590,Retained,52,0,3,1,2061,880
5598,Retained,54,1,3,1,9000,9000
5788,Retained,59,1,3,1,880,0
5797,Retained,50,1,3,1,2100,900
5597,Retained,57,1,3,1,3760,0
5595,Retained,59,1,3,1,2880,1980
3929,Retained,62,1,3,1,1878,1090
3863,Retained,65,0,3,1,788,788
3851,Retained,67,0,3,1,800,800
3849,Retained,83,1,3,1,1926,1576
3939,Retained,63,1,3,1,788,788
3947,Retained,64,1,3,1,1588,200
3893,Retained,59,1,3,1,2000,2000
3948,Retained,51,0,3,1,1576,0
3926,Retained,77,1,3,1,788,788
3921,Retained,65,1,3,1,1576,788
3896,Retained,86,0,3,1,2576,2576
3910,Retained,71,1,3,1,0,0
5592,Retained,52,1,3,1,880,0
5587,Retained,62,1,3,1,2700,1500
3842,Retained,77,0,3,1,1576,788
3847,Retained,59,1,3,1,1576,788
3860,Retained,70,1,3,1,1576,788
3881,Retained,55,1,3,1,1500,1500
3914,Retained,57,0,3,1,2876,788
3917,Retained,79,1,3,1,3700,1200
3880,Retained,63,0,3,1,2576,788
3905,Retained,70,0,3,1,1576,788
3915,Retained,60,0,3,1,3500,2500
3864,Retained,52,0,3,1,750,750
3930,Retained,57,0,3,1,788,0
3911,Retained,50,0,3,1,0,0
3846,Retained,59,0,3,1,2800,2800
3897,Retained,66,0,3,1,888,888
5591,Retained,54,1,3,1,3300,3300
3873,Retained,56,0,3,1,3700,2500
3843,Retained,55,1,3,1,1100,1100
3874,Retained,58,0,3,1,868,0
545,Retained,61,1,1,1,1050,650
3913,Retained,78,1,3,1,760,760
3908,Retained,57,1,3,1,3969,2000
3870,Retained,62,0,3,1,1288,1288
3936,Retained,57,0,3,1,1576,0
3838,Retained,58,1,3,1,2880,590
3858,Retained,60,0,3,1,2556,788
3848,Retained,71,1,3,1,1576,788
3916,Retained,75,0,3,1,788,788
3884,Retained,57,0,3,1,2354,788
3906,Retained,66,1,3,1,1560,780
3909,Retained,53,1,3,1,3164,788
3854,Retained,52,0,3,1,868,868
3902,Retained,52,1,3,1,3164,788
3940,Retained,67,0,3,1,5428,728
3899,Retained,51,0,3,1,1194,0
3922,Retained,80,0,3,1,1840,740
3901,Retained,70,0,3,1,2868,868
3931,Retained,60,1,3,1,2070,1270
3895,Retained,52,1,3,1,1900,1000
3867,Retained,56,1,3,1,3078,2070
3894,Retained,58,1,3,1,0,0
3857,Retained,52,0,3,1,2684,784
3891,Retained,51,0,3,1,2288,788
2719,Retained,60,1,2,1,2880,2000
2723,Retained,51,0,2,1,980,0
2724,Retained,54,1,2,1,2380,1500
3888,Retained,60,0,3,1,864,864
3869,Retained,64,0,3,1,1588,300
3844,Retained,55,0,3,1,1976,788
3868,Retained,65,0,3,1,3788,788
3912,Retained,71,0,3,1,5164,788
3890,Retained,61,1,3,1,5354,1413
3837,Retained,57,0,3,1,2288,700
3862,Retained,51,1,3,1,2980,2600
3952,Retained,57,0,3,1,1788,788
3942,Retained,63,0,3,1,2579,700
3859,Retained,61,1,3,1,2783,1100
3889,Retained,58,0,3,1,3288,788
3928,Retained,58,0,3,1,0,0
3877,Retained,54,1,3,1,0,0
3887,Retained,66,1,3,1,2450,0
3866,Retained,50,0,3,1,1580,0
3840,Retained,68,0,3,1,2188,1000
3871,Retained,69,1,3,1,868,788
3882,Retained,54,0,3,1,1576,788
3907,Retained,62,0,3,1,3098,1348
3883,Retained,68,1,3,1,3600,2600
3879,Retained,57,0,3,1,5400,2920
3944,Retained,56,0,3,1,1580,880
3836,Retained,79,0,3,1,938,938
3935,Retained,67,1,3,1,3100,1200
3920,Retained,58,0,3,1,1780,900
3945,Retained,57,1,3,1,7800,2000
3900,Retained,69,0,3,1,788,788
3924,Retained,57,0,3,1,3600,1000
3845,Retained,65,0,3,1,3100,700
3927,Retained,62,1,3,1,1780,880
3950,Retained,69,1,3,1,3098,1750
3853,Retained,71,0,3,1,1776,988
1496,Retained,84,0,2,2,880,880
1548,Retained,79,1,2,2,3140,1760
1564,Retained,61,1,2,2,2849,880
1457,Retained,81,1,2,2,2100,1760
1476,Retained,91,0,2,2,1760,1760
1530,Retained,89,0,2,2,880,880
1529,Retained,61,0,2,2,880,880
1493,Retained,51,0,2,2,1970,880
1525,Retained,90,1,2,2,1760,880
1521,Retained,65,0,2,2,2181,880
1579,Retained,69,0,2,2,1760,880
1545,Retained,51,1,2,2,1612,1000
1578,Retained,61,0,2,2,2560,1760
1490,Retained,84,0,2,2,1760,880
1463,Retained,64,1,2,2,1760,880
1488,Retained,62,0,2,2,3654,880
3679,Retained,53,0,3,1,880,0
3625,Retained,52,0,3,1,35420,6120
1552,Retained,66,1,2,2,6564,880
1486,Retained,68,1,2,2,1760,880
1544,Retained,77,0,2,2,2640,1760
1562,Retained,52,1,2,2,1480,600
1483,Retained,86,0,2,2,3654,1760
1570,Retained,71,0,2,2,2941,1760
1526,Retained,82,0,2,2,2640,1760
1534,Retained,67,1,2,2,1837,1760
